Age,Height,Weight,Foot_Length,Head_Circ,Chest_Circ,Neck_Circ,Waist_Circ,Shoulder_Breadth,Sitting_Ht,SittingKneeHt,SittingEyeHt,NavalHt,Pupils_Dist,ArmSpan,Writing Hand,Gender (1=M)
35,1679,84.2,242,555,1038,352,1000,489,904,518,792,984,61,1685,1,0
43,1618,79.8,233,543,1011,336,956,451,848,515,740,966,64,1563,1,0
42,1658,63.4,246,555,908,330,840,414,869,518,767,1007,65,1617,1,0
41,1643,56.1,243,527,870,307,749,411,804,539,705,1016,63,1693,1,0
23,1652,77.4,263,583,992,347,905,478,857,534,742,999,57,1726,1,0
29,1615,73,254,552,988,319,847,446,839,514,739,973,61,1643,1,0
25,1674,85,267,579,1022,359,933,470,861,537,740,1007,65,1663,2,0
50,1527,64.3,244,546,995,330,883,454,815,476,708,900,63,1577,1,0
30,1518,50.5,230,531,877,311,710,417,808,467,710,902,60,1529,1,0
47,1653,72.9,260,554,840,321,825,440,867,520,751,996,69,1739,1,0
29,1659,83.5,262,595,1035,362,866,473,884,528,764,1010,71,1684,1,0
28,1570,46.3,230,518,807,291,668,373,863,469,756,912,58,1547,1,0
28,1570,80.2,246,572,1063,389,1121,483,837,488,726,878,64,1576,1,0
29,1653,95.1,256,557,1153,402,1121,558,880,514,763,977,60,1661,1,0
25,1712,58.2,257,547,815,307,680,436,870,538,767,1060,64,1746,1,0
30,1519,70.3,239,554,999,334,863,456,818,475,709,885,64,1507,1,0
27,1702,101.9,272,557,1145,385,1127,538,866,551,756,1036,67,1785,1,0
24,1627,64.5,248,554,915,327,801,443,885,503,759,979,56,1532,1,0
27,1516,72.1,237,577,1065,340,942,457,785,487,668,923,65,1620,1,0
49,1583,66.1,238,554,1032,335,900,475,800,501,685,943,62,1616,1,0
30,1647,58.9,253,570,896,333,775,414,827,539,714,1023,59,1724,2,0
27,1594,52.8,236,531,837,297,702,404,836,499,726,973,57,1569,1,0
55,1617,62.3,263,588,913,326,783,458,829,528,712,985,65,1688,1,0
39,1674,89.6,259,610,1188,405,1032,526,850,547,740,1003,67,1696,1,0
32,1605,83.3,252,557,1030,355,981,477,827,517,712,939,65,1686,1,0
50,1649,91.6,266,588,1139,368,1090,518,865,530,749,962,58,1693,1,0
30,1603,67.7,256,551,869,310,780,441,800,507,689,961,62,1761,1,0
26,1620,53.5,244,547,773,306,726,384,864,504,758,978,62,1614,1,0
58,1584,71.2,240,556,1052,343,908,467,810,502,712,962,66,1659,2,0
35,1579,52.7,242,568,860,304,725,397,804,507,705,981,63,1621,1,0
44,1608,72.1,239,541,1045,328,933,469,857,488,743,942,65,1603,1,0
37,1656,58.9,235,555,932,323,781,407,895,508,778,991,59,1628,1,0
36,1639,73.1,240,576,953,313,867,447,863,509,744,997,67,1630,1,0
23,1630,62,243,564,854,324,771,422,880,503,767,961,60,1646,2,0
30,1615,69.5,247,550,1033,330,991,445,849,511,739,959,64,1664,1,0
41,1584,62,232,554,939,352,850,437,890,466,767,898,63,1533,1,0
31,1664,66.9,253,589,954,331,814,467,863,530,752,1037,65,1703,1,0
40,1545,54.3,220,540,893,318,830,422,841,459,741,900,58,1529,1,0
28,1688,64.8,245,561,867,316,862,424,898,503,783,1030,59,1657,1,0
41,1673,62.5,247,557,842,310,701,410,884,519,776,1014,65,1667,1,0
43,1647,64.3,252,547,866,305,807,421,868,503,765,965,61,1612,1,0
40,1637,73.6,252,546,957,322,957,459,895,498,793,949,59,1678,1,0
32,1787,82.4,265,570,1036,338,922,458,901,579,777,1072,63,1755,1,0
24,1503,70.1,232,580,992,357,895,475,803,489,685,881,63,1540,1,0
45,1562,69.9,241,548,1040,357,940,484,822,491,719,887,59,1551,1,0
31,1558,75.4,253,602,1021,350,912,432,833,489,710,903,70,1538,1,0
44,1576,64.7,247,594,946,323,818,470,803,511,688,952,66,1663,1,0
25,1628,66.6,233,561,961,321,830,453,848,510,738,995,57,1599,1,0
41,1748,83.1,259,574,1100,335,944,483,929,548,798,1050,62,1726,2,0
26,1572,63.2,245,568,994,334,840,437,840,500,726,950,63,1551,1,0
20,1743,74.6,265,568,937,326,824,463,919,526,796,1040,59,1759,1,0
23,1561,58.9,241,547,920,334,904,435,815,501,710,957,64,1591,1,0
29,1623,64.3,240,557,925,327,825,444,857,500,747,994,54,1629,1,0
34,1649,70.5,252,601,965,326,908,451,843,537,723,986,58,1706,1,0
34,1661,76,265,567,1074,354,901,480,854,533,743,1014,65,1713,1,0
19,1668,68,238,586,976,318,847,457,846,532,735,1053,62,1656,1,0
25,1722,69.5,252,551,941,342,842,481,911,534,794,1054,61,1738,1,0
24,1674,86.8,253,593,1045,353,1077,509,877,528,753,968,58,1702,1,0
23,1663,65.3,250,550,902,324,770,444,869,528,757,1040,64,1723,1,0
42,1543,80.4,238,598,1001,342,856,472,835,491,727,917,62,1547,1,0
23,1561,67.3,239,580,935,351,763,441,814,487,712,947,65,1678,1,0
21,1587,51.6,249,588,802,313,682,403,830,498,708,965,66,1640,1,0
40,1495,52.6,237,535,928,328,841,437,807,457,695,865,61,1514,1,0
22,1645,91.4,241,562,1129,355,1106,517,871,515,753,948,64,1619,1,0
25,1653,91.9,252,554,1061,339,1045,491,890,520,763,976,60,1622,1,0
46,1685,75.7,251,549,1005,353,993,464,887,530,787,1007,55,1683,1,0
42,1569,71.7,243,565,1048,370,1017,494,803,486,712,929,63,1622,1,0
31,1656,73.8,265,580,915,350,851,445,858,530,754,1020,61,1698,1,0
33,1672,76.9,260,559,920,342,860,475,906,524,798,1007,59,1643,1,0
24,1622,69.2,248,598,932,356,785,482,845,522,728,996,67,1673,1,0
22,1664,60.9,258,562,894,311,765,429,906,510,790,997,63,1702,1,0
37,1636,59.6,244,552,854,310,737,424,878,499,765,981,59,1608,1,0
46,1666,74,246,548,1045,364,953,490,826,537,719,1008,68,1749,1,0
46,1558,80.4,243,557,1056,350,973,489,815,486,708,934,63,1621,1,0
41,1674,93.4,265,565,1093,351,958,515,829,553,719,1013,63,1798,1,0
27,1534,56.8,249,534,952,297,812,427,815,485,713,948,60,1574,1,0
44,1630,62.6,248,552,847,314,923,416,845,520,721,979,68,1674,3,0
42,1671,73.8,238,553,1005,333,878,475,858,534,758,1022,59,1739,1,0
20,1789,80.8,265,525,968,327,816,474,953,563,813,1101,54,1716,1,0
32,1553,62.4,245,553,852,318,831,453,815,500,715,938,61,1703,2,0
37,1673,77.5,252,557,1010,325,903,477,928,507,794,969,59,1644,1,0
25,1598,63.1,241,549,902,317,824,429,835,495,732,961,56,1667,1,0
41,1798,87.5,275,590,990,350,972,500,895,595,771,1111,65,1933,1,0
25,1641,65,254,583,888,325,800,443,854,518,745,993,64,1704,2,0
20,1718,65,248,579,848,320,772,458,918,531,787,1037,60,1781,1,0
19,1568,63.8,246,553,1001,335,925,463,813,498,715,926,63,1625,2,0
25,1652,64.2,244,557,923,315,840,441,842,528,722,1019,63,1672,1,0
25,1676,69.8,258,558,954,327,829,454,885,545,758,1011,64,1667,1,0
36,1595,83.1,258,557,1083,342,968,492,835,520,726,952,65,1658,1,0
26,1697,96.2,260,603,1053,342,1095,502,910,540,790,980,64,1703,1,0
44,1703,93,259,588,1167,370,1050,519,893,547,765,1018,62,1783,1,0
22,1567,48.9,244,593,826,307,696,397,817,488,710,918,61,1559,1,0
28,1554,53.6,230,577,818,313,760,398,794,483,686,930,59,1583,1,0
29,1645,62.9,257,580,930,329,736,441,835,515,714,1013,62,1691,1,0
23,1625,51,257,590,818,314,651,446,880,500,760,973,64,1677,1,0
36,1560,65.4,240,567,966,358,837,439,788,504,676,938,67,1602,1,0
23,1501,58.8,235,588,946,320,798,435,750,482,654,932,58,1532,1,0
28,1617,65,247,571,931,321,880,447,867,503,750,934,62,1717,1,0
21,1660,67.9,250,599,913,330,790,457,874,518,765,1026,70,1630,2,0
25,1635,71.9,251,569,1053,335,1045,459,838,519,739,966,60,1648,1,0
28,1621,92,265,602,984,358,1033,485,864,530,737,988,69,1745,1,0
23,1596,61.8,233,565,920,313,757,451,858,483,748,964,65,1574,1,0
30,1649,71.2,241,560,951,326,885,460,889,494,775,978,64,1644,1,0
31,1590,64.3,239,549,921,325,893,452,839,487,740,927,59,1578,1,0
40,1630,79.3,256,606,935,353,968,472,843,509,739,960,63,1719,1,0
31,1505,57.5,240,516,903,310,930,453,798,468,681,879,61,1493,1,0
25,1590,68.6,238,552,979,323,837,449,836,495,736,954,62,1586,1,0
30,1613,68.8,255,565,882,347,840,463,832,518,731,986,61,1674,1,0
43,1620,77.8,242,550,981,342,900,475,859,511,755,972,67,1591,1,0
48,1687,76.5,238,542,1053,333,955,483,886,520,784,999,59,1691,1,0
38,1613,59,250,577,887,317,796,413,866,502,752,977,60,1644,2,0
46,1648,62.6,240,554,964,327,833,435,853,521,753,999,59,1632,1,0
24,1820,90.8,274,591,1016,333,891,476,923,605,802,1118,66,1894,2,0
21,1613,50,255,549,863,308,656,414,809,516,703,1011,62,1722,1,0
24,1719,68.8,261,568,978,329,808,437,900,540,767,1024,62,1692,1,0
53,1543,56.7,226,533,926,323,803,407,819,482,716,922,59,1482,1,0
27,1674,62.2,259,570,913,325,807,439,873,523,755,1034,56,1713,1,0
30,1662,70.7,273,592,981,330,865,442,842,542,737,1007,68,1836,1,0
21,1612,68.5,236,557,945,335,876,453,835,514,723,980,64,1655,1,0
21,1605,57.1,241,540,836,314,723,403,845,508,740,991,67,1621,1,0
32,1560,84.6,245,571,1112,364,1056,503,828,485,725,902,65,1558,1,0
22,1664,61.8,248,603,814,321,711,414,856,531,735,1035,68,1698,1,0
31,1662,67.2,256,575,943,350,780,457,864,521,752,988,60,1668,1,0
26,1620,69.2,234,542,924,317,778,454,861,520,758,1010,60,1573,1,0
20,1567,46.9,226,557,764,315,637,379,844,468,733,945,58,1589,1,0
18,1689,67.4,270,589,873,342,790,455,873,532,769,1031,70,1771,1,0
21,1576,52.9,241,568,845,320,718,401,783,512,685,989,60,1613,1,0
22,1596,64.4,246,556,861,322,840,444,855,495,747,942,60,1593,1,0
30,1684,81.9,250,578,1023,350,1026,491,899,522,785,954,63,1700,2,0
21,1702,68.3,265,565,908,324,817,423,910,527,792,1033,56,1713,1,0
23,1745,58.2,243,555,852,325,689,427,917,534,803,1063,62,1708,1,0
31,1599,53.2,241,540,861,314,764,415,828,506,725,986,58,1601,1,0
23,1628,70.3,245,561,985,321,858,468,886,495,772,979,60,1633,1,0
31,1651,80.7,256,548,1037,342,855,483,911,505,788,979,62,1609,1,0
42,1592,56.9,250,533,886,327,825,425,856,483,749,962,60,1587,1,0
19,1587,50.4,226,550,897,306,787,399,843,485,731,938,66,1593,1,0
21,1628,74.3,252,581,955,334,941,486,862,509,749,962,65,1639,1,0
18,1627,64.8,246,554,918,319,840,437,858,503,732,979,62,1605,2,0
25,1617,65.2,236,559,949,334,846,469,863,504,747,949,54,1654,1,0
25,1582,54.8,237,565,830,295,790,405,807,500,692,953,58,1630,1,0
33,1537,56.1,238,562,897,302,776,426,785,497,688,929,60,1584,1,0
42,1629,66.3,260,598,916,350,823,470,859,515,740,998,66,1729,1,0
20,1640,57.7,242,554,900,300,725,412,843,507,731,1014,64,1655,1,0
25,1675,79,254,588,934,335,908,463,852,556,729,1052,64,1709,1,0
31,1592,67.1,255,575,996,361,908,443,805,514,703,967,64,1729,1,0
21,1633,69.1,242,557,1020,337,942,490,843,523,734,964,62,1675,1,0
37,1733,77.3,265,583,919,345,863,456,886,573,764,1086,64,1798,1,0
27,1610,62.2,240,543,893,336,733,441,840,509,720,1005,62,1658,1,0
27,1566,62,219,585,943,327,852,457,796,500,696,937,58,1627,1,0
26,1639,69.1,249,560,990,325,898,464,845,535,727,981,61,1631,1,0
26,1580,62.6,236,578,885,305,879,420,828,497,719,938,61,1631,1,0
22,1557,58.7,240,574,873,323,751,425,809,495,711,953,62,1628,1,0
24,1683,69.4,253,585,913,349,864,440,891,519,768,1007,65,1661,1,0
22,1597,64.7,238,567,930,319,779,450,871,498,758,975,61,1608,1,0
19,1598,62.1,245,567,883,332,884,430,843,505,735,961,63,1600,1,0
18,1613,69.8,239,541,956,312,940,454,857,508,756,978,60,1597,1,0
19,1649,65.6,257,553,835,325,769,413,892,512,777,1007,60,1621,2,0
20,1672,60.2,241,535,847,311,757,435,866,535,765,1037,57,1657,2,0
17,1713,74.3,265,619,891,348,784,417,898,548,772,1031,66,1752,1,0
37,1641,74.4,253,526,1032,331,991,484,870,508,762,975,63,1702,1,0
18,1612,63.3,230,553,928,314,788,436,859,504,754,975,63,1625,1,0
21,1596,62.1,250,558,892,333,807,437,847,499,742,974,61,1607,1,0
35,1442,46.7,228,517,821,308,720,385,784,434,686,839,60,1408,3,0
30,1555,63.9,250,555,978,321,849,453,829,490,731,923,65,1644,1,0
24,1497,57.9,222,545,915,327,858,424,788,471,683,902,61,1486,1,0
25,1612,70.8,244,550,973,333,889,453,874,499,759,951,65,1603,1,0
26,1690,69.8,243,569,911,316,757,445,866,526,751,1037,65,1741,2,0
20,1634,65.4,239,548,981,312,828,443,880,497,760,979,59,1616,1,0
18,1509,54.2,233,536,900,310,820,418,802,465,698,913,64,1530,1,0
20,1582,59.3,239,544,862,300,739,416,827,512,723,997,61,1633,1,0
32,1465,49.7,214,530,909,301,789,428,804,442,712,883,56,1424,1,0
26,1545,52.6,241,580,913,322,733,409,836,487,717,924,63,1521,1,0
22,1475,48,228,538,825,303,740,384,800,453,690,870,60,1454,1,0
29,1633,55.7,246,535,951,322,808,448,832,517,725,1009,59,1698,1,0
30,1631,72.4,241,555,976,335,967,478,857,516,752,985,62,1631,1,0
22,1626,66.1,252,542,945,320,909,449,882,508,765,960,63,1625,1,0
22,1533,79.4,240,578,1057,354,962,518,808,494,704,949,59,1586,2,0
23,1553,57.2,223,575,904,315,834,415,824,473,712,928,61,1527,3,0
28,1752,78.5,274,582,946,320,948,492,886,556,785,1072,66,1794,1,0
23,1618,67.6,247,570,976,321,848,452,864,509,743,976,64,1625,1,0
23,1634,53,247,537,887,297,721,418,867,497,764,975,56,1628,1,0
24,1689,77.7,257,553,991,330,865,440,914,521,802,1015,62,1659,1,0
36,1534,52.4,228,532,877,292,793,413,809,481,699,941,55,1535,1,0
22,1629,60.1,252,531,900,319,731,448,856,524,754,1010,60,1668,1,0
28,1628,55.9,237,554,893,312,750,417,865,490,758,957,59,1578,1,0
24,1603,53,251,553,845,290,744,413,868,487,759,963,66,1651,1,0
23,1547,57.8,238,568,880,298,780,437,838,475,730,915,63,1499,1,0
31,1585,64.4,237,546,1010,316,860,435,840,499,725,947,61,1591,1,0
22,1638,69.3,243,525,1016,325,900,458,837,516,735,1024,56,1664,2,0
22,1754,84.9,267,555,1033,346,955,498,912,557,797,1086,65,1832,1,0
24,1623,60.7,244,575,895,323,753,439,899,483,780,964,63,1604,1,0
22,1614,62.3,247,553,919,320,825,439,850,515,744,974,60,1650,1,0
25,1676,60.1,260,589,870,321,774,431,892,507,778,1006,62,1692,1,0
29,1560,51.6,242,564,825,306,679,391,817,493,716,934,68,1601,1,0
42,1637,50.5,244,527,792,307,716,397,851,512,752,1019,56,1599,1,0
22,1542,53.2,215,532,892,310,699,409,830,469,726,946,56,1514,1,0
29,1536,56.6,228,537,904,302,814,432,843,472,737,899,60,1566,1,0
23,1613,73.2,252,595,945,345,853,456,857,517,741,974,73,1718,1,0
24,1595,57.6,243,550,908,330,783,409,827,508,721,949,64,1601,1,0
41,1659,80.7,245,592,1005,341,860,504,877,524,750,1029,61,1685,1,0
22,1564,62.2,238,545,895,317,750,421,834,489,734,942,57,1569,1,0
53,1686,72.6,262,552,1014,341,960,467,877,532,768,1026,61,1653,1,0
25,1678,71.1,240,560,978,312,873,443,914,512,798,988,62,1661,1,0
26,1573,57.2,233,535,975,328,923,428,814,486,706,925,57,1592,2,0
20,1589,62.3,235,544,889,337,791,425,858,493,754,959,60,1586,1,0
18,1621,60.2,248,541,884,327,771,446,868,505,750,978,59,1672,2,0
46,1679,80.5,254,562,1135,357,983,488,862,543,758,1013,63,1738,1,0
42,1598,56.1,236,542,914,301,787,394,837,503,732,972,58,1582,2,0
26,1713,52,256,542,766,299,657,413,872,547,753,1084,62,1738,1,0
29,1550,57.8,225,565,880,336,781,436,833,470,717,936,61,1578,1,0
24,1583,58,240,578,834,319,740,437,813,517,714,981,61,1698,1,0
19,1540,61.2,233,542,834,316,819,414,832,491,722,929,56,1513,2,0
47,1541,58.5,234,557,936,351,805,426,838,454,730,895,64,1528,1,0
41,1622,87.5,243,577,1052,350,1010,485,891,513,770,950,67,1627,1,0
42,1793,77.3,258,570,1015,352,905,468,939,560,826,1123,67,1782,1,0
30,1713,75.5,264,564,1026,345,920,467,875,549,755,1066,63,1815,1,0
29,1603,67.8,240,550,1043,322,924,452,866,496,759,966,61,1584,1,0
45,1711,88.8,265,600,1062,375,1003,485,879,550,757,1035,61,1777,1,0
23,1641,66.5,243,557,921,327,780,462,848,526,732,1012,60,1633,1,0
40,1494,58,239,536,963,315,1003,440,763,476,655,880,64,1588,1,0
19,1672,66.5,248,562,1029,330,863,455,874,523,756,1038,62,1718,2,0
19,1616,64.9,240,582,884,352,856,444,865,505,751,980,68,1660,1,0
25,1585,67.3,242,527,983,328,902,471,823,513,695,940,61,1661,1,0
49,1612,74.4,248,553,1065,385,1010,476,801,518,700,954,64,1607,1,0
41,1663,57.6,246,548,869,306,759,412,861,527,738,1013,62,1637,2,0
43,1656,73.5,248,547,1004,342,893,458,905,512,788,988,57,1644,1,0
37,1598,63.6,245,535,940,346,844,445,832,497,728,972,63,1599,1,0
24,1545,43.2,238,560,770,305,665,382,785,491,670,951,64,1583,1,0
23,1634,74.7,253,547,1072,320,930,486,883,502,777,971,55,1594,2,0
34,1704,66.9,252,573,971,339,807,456,867,549,763,1056,57,1758,1,0
43,1664,82.6,252,570,1100,345,957,502,872,524,755,1014,62,1687,1,0
27,1522,57.8,228,543,873,303,868,443,792,471,678,903,57,1541,1,0
30,1646,63.7,243,560,907,315,782,442,856,509,763,1022,60,1634,1,0
36,1557,75.8,242,543,1019,362,966,478,840,486,722,918,62,1553,1,0
31,1625,59.4,236,549,950,310,778,431,876,493,763,978,62,1655,2,0
37,1671,87.2,261,550,1143,357,980,467,830,562,726,1028,64,1737,1,0
42,1535,69.3,240,560,970,327,850,482,792,500,683,921,66,1613,2,0
34,1591,50,243,538,903,308,670,411,858,483,740,937,60,1602,2,0
27,1567,56.7,225,538,916,310,745,422,857,482,743,930,55,1538,1,0
27,1540,58.9,213,517,868,310,826,447,815,490,703,941,56,1584,2,0
30,1573,64,238,542,987,330,860,446,834,477,728,939,61,1551,1,0
21,1637,68.3,268,573,942,351,797,443,831,526,716,1022,65,1659,1,0
42,1604,56.6,236,545,908,314,706,412,872,487,763,957,63,1555,1,0
28,1740,63.2,259,550,881,330,730,422,897,558,783,1078,63,1799,1,0
27,1563,59.1,242,554,882,328,743,423,813,505,708,974,71,1644,1,0
21,1773,76,254,555,907,330,805,459,924,567,811,1097,67,1804,1,0
25,1672,66.4,242,542,966,310,912,453,861,540,744,1013,57,1719,1,0
24,1564,65.8,229,546,931,316,853,452,866,480,748,925,61,1537,1,0
21,1600,71,243,530,968,313,847,457,839,506,733,980,58,1612,2,0
20,1586,55.1,246,552,830,309,726,417,865,487,757,953,59,1590,1,0
23,1566,59.3,252,549,883,314,795,432,824,499,707,951,65,1618,1,0
24,1683,66.1,259,534,959,311,837,446,875,526,762,1032,57,1724,1,0
27,1613,65.8,245,539,910,319,816,431,878,494,773,955,58,1596,1,0
27,1572,63.4,238,576,940,341,814,414,862,487,753,957,65,1622,1,0
24,1584,48,240,537,869,308,693,411,857,477,744,962,61,1586,1,0
21,1706,66,253,561,900,332,798,443,904,535,778,1075,63,1710,1,0
32,1620,60.1,231,553,887,332,807,441,886,492,778,952,61,1625,1,0
30,1640,54.6,250,565,807,299,778,422,832,520,726,1005,67,1701,1,0
31,1711,116.6,267,575,1266,410,1305,552,873,561,766,1020,65,1793,1,0
21,1641,79.3,243,602,1042,370,919,487,850,528,733,996,61,1647,1,0
23,1567,45.4,220,538,791,285,611,392,860,476,755,926,58,1511,1,0
22,1629,49.9,250,605,814,324,698,422,808,518,699,1013,68,1697,1,0
21,1479,35.8,225,538,695,282,615,369,796,436,700,891,61,1465,1,0
25,1663,70,259,577,912,338,859,443,864,536,758,998,63,1722,1,0
22,1749,77,276,605,934,330,887,460,814,602,712,1104,67,1938,1,0
40,1592,64.9,231,544,984,355,911,471,857,490,742,943,64,1581,1,0
21,1591,55,234,558,887,322,733,427,851,493,738,954,54,1618,1,0
21,1710,87.5,274,563,1081,333,979,501,841,566,728,1073,66,1844,1,0
26,1684,76.8,265,571,1012,347,968,469,865,549,747,993,64,1808,1,0
22,1625,76.3,263,570,1018,339,941,485,828,537,723,1005,66,1744,1,0
28,1666,65,242,546,935,320,732,442,898,520,786,1046,64,1713,1,0
20,1576,55.5,229,539,896,318,760,422,857,477,749,966,58,1528,1,0
22,1685,75.5,251,555,1036,320,905,441,896,527,792,999,54,1693,1,0
24,1629,54.8,248,530,850,312,715,430,867,493,757,977,64,1672,1,0
25,1637,70.5,251,568,926,335,878,443,835,523,728,984,68,1602,1,0
21,1597,54.8,233,523,888,293,788,420,887,477,784,939,55,1552,1,0
24,1676,76.3,257,570,967,352,903,492,859,517,747,1015,68,1684,2,0
31,1672,78.4,262,570,1026,337,870,462,848,522,740,1030,65,1745,1,0
32,1707,69.8,237,550,920,325,848,439,870,539,757,1041,62,1721,1,0
24,1649,65,247,552,879,308,825,430,868,508,752,994,53,1648,1,0
20,1615,79.4,238,568,972,325,955,459,893,506,775,965,59,1583,1,0
23,1629,89.7,253,563,1157,367,1105,490,842,534,730,971,62,1667,1,0
20,1615,52.5,225,538,850,318,785,419,875,490,762,960,60,1646,1,0
20,1537,77.2,245,546,976,329,972,482,826,480,728,942,54,1535,1,0
22,1663,65.7,245,553,899,333,793,453,906,511,794,1014,67,1675,1,0
21,1582,53.7,234,540,888,315,798,428,830,492,730,966,62,1576,1,0
41,1499,66.7,234,559,1010,318,955,451,816,462,714,865,60,1463,1,0
25,1771,83.3,268,556,1010,353,920,483,924,561,814,1074,63,1785,1,0
27,1545,59.9,225,550,967,336,855,443,826,469,717,930,56,1577,1,0
31,1603,64.9,249,544,975,322,914,442,846,492,735,951,62,1610,1,0
24,1580,78.8,245,538,1066,339,938,485,839,495,734,972,59,1638,1,0
23,1608,75.2,233,552,1062,337,960,473,837,508,718,975,61,1573,1,0
31,1561,64.3,216,543,941,315,900,468,847,477,734,928,60,1585,1,0
21,1642,61.3,237,574,880,319,780,429,888,502,767,988,65,1661,1,0
20,1600,84.7,255,585,1027,360,935,495,878,495,765,952,63,1628,2,0
28,1591,68.7,255,577,953,318,890,461,824,501,719,964,67,1649,1,0
37,1697,69.7,250,577,997,333,821,450,903,529,787,1031,65,1709,1,0
30,1691,60.2,244,557,870,306,793,446,907,515,798,1012,58,1708,1,0
28,1563,63.1,241,507,956,311,775,437,853,483,752,943,55,1603,1,0
42,1598,95.2,250,563,1152,361,1034,514,857,497,752,919,61,1610,1,0
20,1631,51.3,251,543,795,308,664,385,860,499,756,1008,59,1629,1,0
23,1648,69.4,245,577,937,332,907,453,891,511,777,976,62,1687,1,0
21,1496,50.9,240,547,826,312,768,423,808,470,707,888,55,1583,1,0
21,1522,52,238,550,878,299,672,398,790,477,688,951,60,1577,2,0
31,1769,88.9,266,580,1047,355,965,498,891,582,782,1065,73,1871,1,0
36,1761,78.5,286,589,900,336,784,447,865,588,752,1111,66,1850,1,0
21,1618,67.8,245,548,976,325,903,457,861,511,753,968,63,1631,2,0
27,1612,64.4,238,560,912,322,841,440,842,508,742,993,64,1663,1,0
26,1653,65.7,236,554,940,330,870,461,870,517,752,1002,62,1673,1,0
42,1598,66.1,247,573,955,323,852,433,833,517,729,955,65,1602,1,0
29,1770,92.5,265,555,1130,355,993,508,939,544,819,1053,61,1735,1,0
50,1566,61.1,219,502,1001,326,866,434,844,483,735,933,56,1523,1,0
39,1668,61.1,246,568,961,342,757,424,875,518,748,1016,60,1678,1,0
27,1614,79.7,265,571,973,336,907,472,833,546,725,971,67,1762,1,0
38,1673,68.2,256,582,1021,346,853,469,904,522,792,992,65,1746,1,0
19,1588,48.9,228,529,840,295,779,404,837,488,738,949,58,1621,1,0
40,1534,66.9,250,558,1053,338,926,464,785,496,680,926,62,1627,1,0
24,1490,61.7,235,561,888,333,825,450,778,493,667,899,60,1516,1,0
34,1611,70.6,241,579,955,321,938,457,868,491,764,930,61,1603,1,0
29,1599,61.1,252,569,909,343,755,442,829,507,714,962,67,1664,1,0
36,1645,66.2,247,575,1001,345,867,462,885,514,773,982,60,1613,1,0
39,1571,53.2,221,525,910,306,784,416,851,469,740,937,56,1550,1,0
29,1657,61.6,255,551,933,323,753,436,867,523,758,1014,56,1664,1,0
31,1641,73.7,246,550,974,337,914,457,890,502,794,974,60,1715,1,0
35,1710,65.7,257,541,947,325,826,410,909,513,788,1023,56,1661,1,0
27,1674,67.1,250,537,986,312,875,464,869,514,759,1014,60,1731,1,0
54,1561,83.1,230,552,1180,378,1095,493,834,494,733,907,65,1540,1,0
49,1664,86.6,242,563,1100,341,1076,492,873,537,752,984,63,1673,1,0
